*, <'static strs>, 3263B, 492 unique static strings
compactdecimal/long@1, <lookup>, 2976B, 124 identifiers
compactdecimal/long@1, <total>, 18089B, 120 unique payloads
compactdecimal/long@1, af, 80B, e1003b8073e481ed
compactdecimal/long@1, am, 94B, 242602afcf658921
compactdecimal/long@1, ar, 160B, 50509461eabaf845
compactdecimal/long@1, as, 152B, 2c7d54adc1d5127d
compactdecimal/long@1, ast, 141B, a755b0922148e379
compactdecimal/long@1, az, 75B, 5553ad94f9f1c152
compactdecimal/long@1, be, 337B, c57b4afe07719674
compactdecimal/long@1, bg, 284B, 4d74d692fa137bb1
compactdecimal/long@1, bn, 110B, 46ea0d7831f8d129
compactdecimal/long@1, br, 204B, c29142b7f288a3c0
compactdecimal/long@1, brx, 121B, 5143bed0aea8bf88
compactdecimal/long@1, bs, 149B, ed0310a27df7889c
compactdecimal/long@1, bs-Cyrl, 78B, 4d4538b62ea2c27c
compactdecimal/long@1, ca, 228B, e1b7a6daaaa37da9
compactdecimal/long@1, chr, 127B, 7d20b666b8f34333
compactdecimal/long@1, cs, 352B, 51ee27ce1099b836
compactdecimal/long@1, cy, 235B, c7781f74f76ea168
compactdecimal/long@1, da, 188B, 4620196bb31be93b
compactdecimal/long@1, de, 190B, 7e5ac4efb16c824a
compactdecimal/long@1, dsb, 260B, b562bb69b9d794cb
compactdecimal/long@1, el, 407B, de5c8224f485ae6c
compactdecimal/long@1, en, 82B, 8960dbc4f50d6c69
compactdecimal/long@1, es, 147B, 87aeba0dcc1321f7
compactdecimal/long@1, es-419, 133B, a807800286bb3a21
compactdecimal/long@1, es-MX, 147B, -> es
compactdecimal/long@1, et, 181B, 9f702a91e48bea98
compactdecimal/long@1, eu, 42B, bf0da7bd27e9bd01
compactdecimal/long@1, fa, 108B, b92aa343231f0131
compactdecimal/long@1, ff-Adlm, 177B, 48c4fd8aaeaafc28
compactdecimal/long@1, fi, 218B, 82c72d62f7bae57a
compactdecimal/long@1, fil, 134B, 352fc2f242cceb18
compactdecimal/long@1, fo, 195B, 97a86ff31547341b
compactdecimal/long@1, fr, 161B, cbaa60814fe4615d
compactdecimal/long@1, fr-CA, 122B, ee7aae7d360b98c6
compactdecimal/long@1, fy, 79B, 8cd2a75eb957d3b9
compactdecimal/long@1, ga, 416B, 621128485cf97e10
compactdecimal/long@1, gd, 235B, 721f735d5d6118f
compactdecimal/long@1, gl, 110B, 7bea239375a03091
compactdecimal/long@1, gu, 202B, 40ad8ae42cb4f77b
compactdecimal/long@1, ha, 78B, d9c0e6abbe483021
compactdecimal/long@1, he, 110B, f9fbedff9567e35
compactdecimal/long@1, hi, 120B, cac4a0b0b77b56e3
compactdecimal/long@1, hr, 153B, 47f6db7c31d361fe
compactdecimal/long@1, hsb, 263B, e71eed9569295bbb
compactdecimal/long@1, hu, 79B, ae6824c745d67ba5
compactdecimal/long@1, hy, 102B, 12543b04b9747584
compactdecimal/long@1, ia, 138B, 325cfc78f229ed71
compactdecimal/long@1, id, 73B, e14d0d0b97178ea0
compactdecimal/long@1, is, 136B, 55e288999b951552
compactdecimal/long@1, it, 218B, e8f47cfb8fd96d0b
compactdecimal/long@1, ja, 60B, 77922aa8d4b6b2f
compactdecimal/long@1, jv, 73B, d756ff1a04f59b64
compactdecimal/long@1, ka, 136B, e2a6b1a5dbfa63dd
compactdecimal/long@1, kea, 80B, 34bffff293baa819
compactdecimal/long@1, kgp, 126B, 1aeab21fc342e8a9
compactdecimal/long@1, kk, 104B, b216181239f13edb
compactdecimal/long@1, km, 134B, 91bc1b3dac89192d
compactdecimal/long@1, kn, 139B, c6a70fc38cf36507
compactdecimal/long@1, ko, 60B, ba6877213fb734f
compactdecimal/long@1, kok, 118B, 604fdb3634f9cde3
compactdecimal/long@1, ky, 104B, 6f70c2c0685417b3
compactdecimal/long@1, lb, 195B, 6bd2760b05fbd998
compactdecimal/long@1, lo, 126B, c78c9e2ec3d0172e
compactdecimal/long@1, lo-u-nu-laoo, 114B, 6e23191a97047c56
compactdecimal/long@1, lt, 287B, 9d5ee5af5a5dafff
compactdecimal/long@1, lv, 334B, 86b916e2004d2c81
compactdecimal/long@1, mk, 189B, 54fb33af45d0e60f
compactdecimal/long@1, ml, 140B, d43ae5d8f9824ccc
compactdecimal/long@1, mn, 93B, 1df0d87d1643d0d4
compactdecimal/long@1, mr, 143B, 38be659ef79d0da2
compactdecimal/long@1, ms, 73B, 1c467194ae58cba0
compactdecimal/long@1, my, 279B, d902f8feaf5dd559
compactdecimal/long@1, ne, 134B, 4aa839fa25159884
compactdecimal/long@1, nl, 80B, 97e25a85a4412b71
compactdecimal/long@1, nn, 187B, 57f73c5c241730bf
compactdecimal/long@1, no, 187B, df4348c70fd5fe21
compactdecimal/long@1, or, 121B, a53bd5c2006fb7ba
compactdecimal/long@1, pa, 137B, 204130efccc796d1
compactdecimal/long@1, pcm, 87B, 2fad9a468ee7c15e
compactdecimal/long@1, pl, 247B, c12a721c39fd4a4c
compactdecimal/long@1, ps, 67B, a62f1858d90067ee
compactdecimal/long@1, pt, 120B, 1b5038d66803ff3c
compactdecimal/long@1, pt-PT, 147B, e1499ed8d1e625fd
compactdecimal/long@1, ro, 192B, dd3196e90f970772
compactdecimal/long@1, ru, 291B, 2644d0d716d625bf
compactdecimal/long@1, sah, 116B, 6db152fda75510cb
compactdecimal/long@1, sc, 164B, 8585bc0821b40f59
compactdecimal/long@1, sd, 138B, d3954d8da98194d
compactdecimal/long@1, si, 124B, ecba5d6018ed6862
compactdecimal/long@1, sk, 366B, b45a7f13556cdc50
compactdecimal/long@1, sl, 273B, 79836a1811481277
compactdecimal/long@1, so, 98B, 5e48571ddf3e6b68
compactdecimal/long@1, sq, 76B, 6e56d7bc826d686
compactdecimal/long@1, sr, 213B, 61a9ef092615fa69
compactdecimal/long@1, sr-Latn, 149B, -> bs
compactdecimal/long@1, sv, 178B, 2d1b7a676abb5208
compactdecimal/long@1, sw, 78B, e45ebe05bc3ec68e
compactdecimal/long@1, ta, 158B, 468da4e2a7fb1f72
compactdecimal/long@1, te, 400B, 69162eaccd926b38
compactdecimal/long@1, tg, 108B, c1a4b3fa7b005bca
compactdecimal/long@1, th, 235B, 8ff3eed84279d633
compactdecimal/long@1, ti, 97B, 3638ca5dd2004aeb
compactdecimal/long@1, tk, 80B, f515074e682646e2
compactdecimal/long@1, to, 106B, 17606a5d0605f562
compactdecimal/long@1, tr, 74B, 1e89df8d39d4c4e0
compactdecimal/long@1, ug, 100B, 1b5a21c0bbafa037
compactdecimal/long@1, uk, 353B, b029a98d39c3c6c3
compactdecimal/long@1, und, 52B, c10b79e54779e6bd
compactdecimal/long@1, ur, 124B, 75603442e325448a
compactdecimal/long@1, uz, 79B, 432e15a6828d45f
compactdecimal/long@1, uz-Cyrl, 104B, bcfff207a2a0f78c
compactdecimal/long@1, vi, 80B, 4862df41c3a1feed
compactdecimal/long@1, yo, 107B, 828054281d5f3348
compactdecimal/long@1, yo-BJ, 102B, 37a62bdd56cacc97
compactdecimal/long@1, yrl, 131B, e658722f59c007ec
compactdecimal/long@1, yrl-CO, 131B, 3bd991332a6676d6
compactdecimal/long@1, yrl-VE, 131B, -> yrl-CO
compactdecimal/long@1, yue, 60B, 4d03e0202788e4fa
compactdecimal/long@1, yue-Hans, 47B, 36bec91bc20243cf
compactdecimal/long@1, zh, 50B, 7a0f620ebc0a4db3
compactdecimal/long@1, zh-HK, 52B, f0a39a85493a674d
compactdecimal/long@1, zh-Hant, 47B, 4cc30ef25cc242b5
compactdecimal/long@1, zh-MO, 52B, -> zh-HK
compactdecimal/long@1, zu, 100B, a69d7a35edc647da
compactdecimal/short@1, <lookup>, 2904B, 121 identifiers
compactdecimal/short@1, <total>, 8478B, 103 unique payloads
compactdecimal/short@1, af, 63B, 925ee4821827d7f7
compactdecimal/short@1, am, 68B, 729f952d5f7edd18
compactdecimal/short@1, ar, 188B, 7890c55e96655fed
compactdecimal/short@1, as, 186B, ccf97fd6f04b09b7
compactdecimal/short@1, az, 71B, a75d6a2d43a4350b
compactdecimal/short@1, be, 85B, f5d31a311a092622
compactdecimal/short@1, bg, 88B, cba49191dd5f8b29
compactdecimal/short@1, bn, 149B, 704cf63d66972fe7
compactdecimal/short@1, br, 67B, fb048d79e0f3dddc
compactdecimal/short@1, brx, 72B, 117aa0e902ae7c60
compactdecimal/short@1, bs, 74B, b9601d620b3d8cd3
compactdecimal/short@1, bs-Cyrl, 82B, 3aa5e9ac8303ef48
compactdecimal/short@1, ca, 61B, 8b304d4fb66f19fd
compactdecimal/short@1, chr, 67B, 1ea1b1b23e9095f6
compactdecimal/short@1, cs, 72B, d500ff442a8f0954
compactdecimal/short@1, cy, 67B, -> chr
compactdecimal/short@1, da, 69B, ef3918f954ccc007
compactdecimal/short@1, de, 56B, 127835019c915b07
compactdecimal/short@1, dsb, 72B, 52b10ddb843443ba
compactdecimal/short@1, el, 84B, 7971fb62e895f969
compactdecimal/short@1, en, 52B, f0a39a85493a674d
compactdecimal/short@1, en-IN, 68B, 981ae214040553a
compactdecimal/short@1, es, 67B, 2d6d5b2739232af2
compactdecimal/short@1, es-419, 78B, 3a77ed4fd8f8fd4
compactdecimal/short@1, es-MX, 65B, f07fa2d35c56d611
compactdecimal/short@1, es-US, 65B, 5c79a9d4411ae939
compactdecimal/short@1, et, 69B, cfc172cecd6cf77e
compactdecimal/short@1, eu, 34B, af2fbcdeb0b161e0
compactdecimal/short@1, fa, 104B, 2f9cef1de221f04
compactdecimal/short@1, ff-Adlm, 68B, aa6cbb4d86455174
compactdecimal/short@1, fi, 72B, 4d57ef9c3fa44f1d
compactdecimal/short@1, fil, 67B, -> chr
compactdecimal/short@1, fo, 75B, 9fd5beb909c40e60
compactdecimal/short@1, fr, 62B, 2a2b8f0f1791ef66
compactdecimal/short@1, fr-CA, 60B, c79d5ab8b12df82c
compactdecimal/short@1, fy, 72B, f629f4592376403c
compactdecimal/short@1, ga, 62B, 5965445760f058d8
compactdecimal/short@1, gd, 67B, -> chr
compactdecimal/short@1, gl, 34B, -> eu
compactdecimal/short@1, gu, 210B, 4b8379cb2bcb71fe
compactdecimal/short@1, ha, 62B, e340e15c9c3fd32e
compactdecimal/short@1, he, 64B, d24af224a60a63b8
compactdecimal/short@1, hi, 131B, f3e07e1b0cae84ed
compactdecimal/short@1, hr, 72B, c97ce6f3726a42cc
compactdecimal/short@1, hsb, 72B, -> dsb
compactdecimal/short@1, hu, 62B, 9e2e3e7de47a147
compactdecimal/short@1, hy, 84B, 3fffa46f1a3ee9ea
compactdecimal/short@1, ia, 68B, 8ec1aa1e75141efb
compactdecimal/short@1, id, 62B, 21fec40e315da07e
compactdecimal/short@1, is, 66B, 350dcc8ccba795c4
compactdecimal/short@1, it, 53B, 5663c0b25a64ed0b
compactdecimal/short@1, ja, 60B, 77922aa8d4b6b2f
compactdecimal/short@1, jv, 53B, b2e5cc89b4fe5f33
compactdecimal/short@1, ka, 118B, 546f6c881aa16564
compactdecimal/short@1, kea, 64B, f8137efb28db45a6
compactdecimal/short@1, kgp, 66B, 6a9a7b6b17a2624f
compactdecimal/short@1, kk, 99B, e27cedc2853db583
compactdecimal/short@1, km, 138B, 2ca6775421a826b5
compactdecimal/short@1, kn, 78B, 66c6f3024d6187e0
compactdecimal/short@1, ko, 60B, ba6877213fb734f
compactdecimal/short@1, kok, 52B, -> en
compactdecimal/short@1, ky, 82B, b3a21a2e6139e41b
compactdecimal/short@1, lb, 72B, c4e9d9f732ecfc89
compactdecimal/short@1, lo, 147B, b49ef86a210c3775
compactdecimal/short@1, lo-u-nu-laoo, 96B, 7eb8bebae835a451
compactdecimal/short@1, lt, 77B, d2f2bab14bc4d6
compactdecimal/short@1, lv, 80B, b3c86628269e972
compactdecimal/short@1, mk, 129B, dd0ab8a6fc50397f
compactdecimal/short@1, ml, 67B, -> chr
compactdecimal/short@1, mn, 98B, fe67734f1dd48429
compactdecimal/short@1, mr, 140B, 68f8f84f4b1b1205
compactdecimal/short@1, ms, 52B, 85783660df02527b
compactdecimal/short@1, my, 293B, 7992ba4c80a64a63
compactdecimal/short@1, ne, 140B, ad067d9cb11670b2
compactdecimal/short@1, nl, 72B, -> fy
compactdecimal/short@1, no, 69B, fbbd5eeb70046ceb
compactdecimal/short@1, or, 75B, 8a338ba1bd8ada4c
compactdecimal/short@1, pa, 143B, a0e4c8705dbb3ed5
compactdecimal/short@1, pcm, 67B, -> chr
compactdecimal/short@1, pl, 69B, 2993248c42baa353
compactdecimal/short@1, ps, 84B, 4cf2e9831a3d2e36
compactdecimal/short@1, pt, 66B, -> kgp
compactdecimal/short@1, pt-PT, 64B, 95e8de56ba888821
compactdecimal/short@1, ro, 70B, 5418c375601f6a3d
compactdecimal/short@1, ru, 85B, -> be
compactdecimal/short@1, sah, 85B, 1887e1d60b227d35
compactdecimal/short@1, sc, 69B, ea6596bb04639e0a
compactdecimal/short@1, sd, 90B, 84d07175181fde30
compactdecimal/short@1, si, 78B, 60e4a46f4ede0c85
compactdecimal/short@1, sk, 72B, -> cs
compactdecimal/short@1, sl, 72B, 76b70ca5d968d966
compactdecimal/short@1, so, 67B, -> chr
compactdecimal/short@1, sq, 70B, 9b85ea196357ef7d
compactdecimal/short@1, sr, 86B, 8a1b9926c61f278f
compactdecimal/short@1, sr-Latn, 74B, -> bs
compactdecimal/short@1, sv, 64B, bdd9f61e8257e9bf
compactdecimal/short@1, sw, 63B, 118bdee6cd2a9cd9
compactdecimal/short@1, sw-KE, 57B, 431ddea7dbd12277
compactdecimal/short@1, ta, 69B, 319bd64abb119ce5
compactdecimal/short@1, te, 78B, 813ee89251f7aac2
compactdecimal/short@1, tg, 88B, d87e0e91282622a3
compactdecimal/short@1, th, 52B, -> en
compactdecimal/short@1, ti, 68B, 39126f916c1de42b
compactdecimal/short@1, tk, 72B, 2f68c05f908fcd00
